Prince Whipple	instance of	Person
Prince Whipple	hasSex	Male
Prince Whipple	hasParticipantRole	Child
Prince Whipple	hasParticipantRole	Deceased Person
Prince Whipple	hasDescriptiveOccupation	Slave
Prince Whipple	hasDescriptiveOccupation	Patriot (American Revolution)
Prince Whipple	hasDescriptiveOccupation	Abolitionist
Prince Whipple	hasDescriptiveOccupation	Revolutionary Army Officer
Prince Whipple	hasFirstName	Prince
Prince Whipple	hasSurname	Whipple
Prince Whipple	hasName	Prince Whipple
Prince Whipple	hasDescription	Enslaved. Free before 13th Amendment. After being enslaved and transported to North America, Prince petitioned unsuccessfully in 1779 to end slavery and then participated in the American Revolution. Some credited him with crossing the Delaware River with Washington in December 1776, though this is unsubstantiated.
