Brent Woods	instance of	Person
Brent Woods	hasSex	Male
Brent Woods	hasParticipantRole	Child
Brent Woods	hasParticipantRole	Deceased Person
Brent Woods	hasDescriptiveOccupation	Slave
Brent Woods	hasDescriptiveOccupation	Medal of Honor Recipient
Brent Woods	hasDescriptiveOccupation	Soldier
Brent Woods	hasFirstName	Brent
Brent Woods	hasSurname	Woods
Brent Woods	hasName	Brent Woods
Brent Woods	hasDescription	Born Enslaved. Emancipated after the Civil War, Woods became a farmer and the, in 1873, enlisted in the army. He earned the Medal of Honor and served for nearly thirty years.
