Anthony Burns	instance of	Person
Anthony Burns	hasSex	Male
Anthony Burns	hasParticipantRole	Child
Anthony Burns	hasParticipantRole	Deceased Person
Anthony Burns	hasDescriptiveOccupation	Slave
Anthony Burns	hasDescriptiveOccupation	Baptist Clergy
Anthony Burns	hasFirstName	Anthony
Anthony Burns	hasSurname	Burns
Anthony Burns	hasName	Anthony Burns
Anthony Burns	hasDescription	Enslaved. Free before 13th Amendment. The subject of the most widely publicized fugitive slave case, Burns eventually became a Baptist clergyman in Ontario.
