Joshua also Johnston Johnson	instance of	Person
Joshua also Johnston Johnson	hasSex	Male
Joshua also Johnston Johnson	hasParticipantRole	Child
Joshua also Johnston Johnson	hasParticipantRole	Deceased Person
Joshua also Johnston Johnson	hasDescriptiveOccupation	Painter
Joshua also Johnston Johnson	hasDescriptiveOccupation	Slave
Joshua also Johnston Johnson	hasFirstName	Joshua (also Johnston)
Joshua also Johnston Johnson	hasSurname	Johnson
Joshua also Johnston Johnson	hasName	Joshua (also Johnston) Johnson
Joshua also Johnston Johnson	hasDescription	Enslaved. Free before 13th Amendment. Likely born in the West Indies, Johnson was "probably the first significant Afro-American painter," according to Grove Art Online.
