Cyrus Bustill	instance of	Person
Cyrus Bustill	hasSex	Male
Cyrus Bustill	hasParticipantRole	Child
Cyrus Bustill	hasParticipantRole	Deceased Person
Cyrus Bustill	hasDescriptiveOccupation	Slave
Cyrus Bustill	hasDescriptiveOccupation	Abolitionist
Cyrus Bustill	hasDescriptiveOccupation	Civic Leader
Cyrus Bustill	hasDescriptiveOccupation	Baker
Cyrus Bustill	hasFirstName	Cyrus
Cyrus Bustill	hasSurname	Bustill
Cyrus Bustill	hasName	Cyrus Bustill
Cyrus Bustill	hasDescription	Enslaved. Free before 13th Amendment. A baker, community leader, cautious abolitionist, and patriarch of a talented African American family well known into the nineteenth and twentieth centuries.
