Jared Arter	instance of	Person
Jared Arter	hasSex	Male
Jared Arter	hasParticipantRole	Child
Jared Arter	hasParticipantRole	Deceased Person
Jared Arter	hasDescriptiveOccupation	Slave
Jared Arter	hasDescriptiveOccupation	College / University President
Jared Arter	hasDescriptiveOccupation	Educator
Jared Arter	hasDescriptiveOccupation	Baptist Clergy
Jared Arter	hasFirstName	Jared
Jared Arter	hasSurname	Arter
Jared Arter	hasName	Jared Arter
Jared Arter	hasDescription	Enslaved. A Baptist preacher and temperance activist who was president of the West Virginia Industrial School Seminary and College in Hill Top.
